Date,Source,Contact,Contact Group,Description,Description_Clean,Category,Match_Score,Matched_Rule,Auto_Approved,Suggestion_1,Suggestion_2,Suggestion_3
22 Sep 2021,Spend Money,E-Line Orthodontics,,E-Line Orthodontics,eline orthodontics,Healthcare,100.0,eline orthodontics,True,,,
24 Sep 2021,Spend Money,Knightsbridge Dental Care,,Knightsbridge Dental Care,knightsbridge dental care,Healthcare,100.0,knightsbridge dental care,True,,,
01 Oct 2021,Spend Money,Before The Lights Ltd,,Before The Lights Ltd,before the lights ltd,Healthcare,100.0,before the lights ltd,True,,,
05 Oct 2021,Spend Money,Nicole Hiebner,,Nicole Hiebner,nicole hiebner,Healthcare,100.0,nicole hiebner,True,,,
05 Oct 2021,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
05 Oct 2021,Spend Money,Bupa Central,,Bupa Central,bupa central,Healthcare,100.0,bupa central,True,,,
05 Oct 2021,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
11 Oct 2021,Spend Money,Suzie Orbach,,Suzie Orbach,suzie orbach,Healthcare,100.0,suzie orbach,True,,,
11 Oct 2021,Spend Money,One Heart,,One Heart,one heart,Healthcare,100.0,one heart,True,,,
12 Oct 2021,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
25 Oct 2021,Spend Money,HCA International,,HCA International,hca international,Healthcare,100.0,hca international,True,,,
26 Oct 2021,Spend Money,Before The Lights Ltd,,Before The Lights Ltd,before the lights ltd,Healthcare,100.0,before the lights ltd,True,,,
03 Nov 2021,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
05 Nov 2021,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
08 Nov 2021,Spend Money,Portobello London,,Portobello London,portobello london,Healthcare,100.0,portobello london,True,,,
08 Nov 2021,Spend Money,Harley Street Clinic,,Harley Street Clinic,harley street clinic,Healthcare,100.0,harley street clinic,True,,,
12 Nov 2021,Spend Money,Bupa Central,,Bupa Central,bupa central,Healthcare,100.0,bupa central,True,,,
15 Nov 2021,Spend Money,Medserv,,Medserv,medserv,Healthcare,100.0,medserv,True,,,
16 Nov 2021,Spend Money,Omid Sobhani,,Omid Sobhani,omid sobhani,Healthcare,100.0,omid sobhani,True,,,
16 Nov 2021,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
26 Nov 2021,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
30 Nov 2021,Spend Money,Before The Lights Ltd,,Before The Lights Ltd,before the lights ltd,Healthcare,100.0,before the lights ltd,True,,,
30 Nov 2021,Spend Money,Madesil Pharmacie,,Madesil Pharmacie,madesil pharmacie,Healthcare,100.0,madesil pharmacie,True,,,
01 Dec 2021,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
02 Dec 2021,Spend Money,Hillcrest Pharmacy,,Hillcrest Pharmacy,hillcrest pharmacy,Healthcare,100.0,hillcrest pharmacy,True,,,
02 Dec 2021,Spend Money,Speck,,Speck,speck,Healthcare,100.0,speck,True,,,
02 Dec 2021,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
07 Dec 2021,Spend Money,Fortius Clinic,,Fortius Clinic,fortius clinic,Healthcare,100.0,fortius clinic,True,,,
09 Dec 2021,Spend Money,Medserv,,Medserv,medserv,Healthcare,100.0,medserv,True,,,
09 Dec 2021,Spend Money,Functional Therapy,,Functional Therapy,functional therapy,Healthcare,100.0,functional therapy,True,,,
10 Dec 2021,Spend Money,Oliver James Warren,,Oliver James Warren,oliver james warren,Healthcare,100.0,oliver james warren,True,,,
14 Dec 2021,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
14 Dec 2021,Spend Money,Bupa Central,,Bupa Central,bupa central,Healthcare,100.0,bupa central,True,,,
21 Dec 2021,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
21 Dec 2021,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
21 Dec 2021,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
21 Dec 2021,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
21 Dec 2021,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
27 Dec 2021,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
04 Jan 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
10 Jan 2022,Spend Money,Functional Therapy,,Functional Therapy,functional therapy,Healthcare,100.0,functional therapy,True,,,
13 Jan 2022,Spend Money,Richie Bezuidenhout,,Richie Bezuidenhout,richie bezuidenhout,Healthcare,100.0,richie bezuidenhout,True,,,
17 Jan 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
18 Jan 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
25 Jan 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
25 Jan 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
02 Feb 2022,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
07 Feb 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
07 Feb 2022,Spend Money,Unknown,,Unknown,unknown,Healthcare,100.0,unknown,True,,,
10 Feb 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
22 Feb 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
25 Feb 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
02 Mar 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
03 Mar 2022,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
10 Mar 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
17 Mar 2022,Spend Money,Knightsbridge Dental Care,,Knightsbridge Dental Care,knightsbridge dental care,Healthcare,100.0,knightsbridge dental care,True,,,
29 Mar 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
29 Mar 2022,Spend Money,TRX Training,,TRX Training,trx training,Healthcare,100.0,trx training,True,,,
29 Mar 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
29 Mar 2022,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
29 Mar 2022,Spend Money,Nicole Hiebner,,Nicole Hiebner,nicole hiebner,Healthcare,100.0,nicole hiebner,True,,,
01 Apr 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
06 Apr 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
08 Apr 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
08 Apr 2022,Spend Money,Knightsbridge Dental Care,,Knightsbridge Dental Care,knightsbridge dental care,Healthcare,100.0,knightsbridge dental care,True,,,
25 Apr 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
25 Apr 2022,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
03 May 2022,Spend Money,90 Sloane Street Limited,,90 Sloane Street Limited,90 sloane street limited,Healthcare,100.0,90 sloane street limited,True,,,
03 May 2022,Spend Money,L P Limited,,L P Limited,l p limited,Healthcare,100.0,l p limited,True,,,
03 May 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
04 May 2022,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
10 May 2022,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
10 May 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
10 May 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
10 May 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
10 May 2022,Spend Money,Unknown,,Unknown,unknown,Healthcare,100.0,unknown,True,,,
12 May 2022,Spend Money,Kensington Physio,,Kensington Physio,kensington physio,Healthcare,100.0,kensington physio,True,,,
12 May 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
19 May 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
24 May 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
24 May 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
01 Jun 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
02 Jun 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
06 Jun 2022,Spend Money,Suzie Orbach,,Suzie Orbach,suzie orbach,Healthcare,100.0,suzie orbach,True,,,
06 Jun 2022,Spend Money,Dr Maciej Kargol,,Dr Maciej Kargol,dr maciej kargol,Healthcare,100.0,dr maciej kargol,True,,,
06 Jun 2022,Spend Money,Unknown,,Unknown,unknown,Healthcare,100.0,unknown,True,,,
06 Jun 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
07 Jun 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
15 Jun 2022,Spend Money,Medserv,,Medserv,medserv,Healthcare,100.0,medserv,True,,,
15 Jun 2022,Spend Money,Omid Sobhani,,Omid Sobhani,omid sobhani,Healthcare,100.0,omid sobhani,True,,,
15 Jun 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
15 Jun 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
28 Jun 2022,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
01 Jul 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
05 Jul 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
05 Jul 2022,Spend Money,OneWelbeck Endoscopy Centre,,OneWelbeck Endoscopy Centre,onewelbeck endoscopy centre,Healthcare,100.0,onewelbeck endoscopy centre,True,,,
05 Jul 2022,Spend Money,The London Clinic,,The London Clinic,the london clinic,Healthcare,100.0,the london clinic,True,,,
05 Jul 2022,Spend Money,Wigmore Pharamcy,,Wigmore Pharamcy,wigmore pharamcy,Healthcare,100.0,wigmore pharamcy,True,,,
07 Jul 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
12 Jul 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
12 Jul 2022,Spend Money,Pharmacie du Cap d'Antibes,,Pharmacie du Cap d'Antibes,pharmacie du cap dantibes,Healthcare,100.0,pharmacie du cap dantibes,True,,,
14 Jul 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
19 Jul 2022,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
20 Jul 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
20 Jul 2022,Spend Money,Rizzo Parafarmacia,,Rizzo Parafarmacia,rizzo parafarmacia,Healthcare,100.0,rizzo parafarmacia,True,,,
01 Aug 2022,Spend Money,Hillcrest Pharmacy,,Hillcrest Pharmacy,hillcrest pharmacy,Healthcare,100.0,hillcrest pharmacy,True,,,
03 Aug 2022,Spend Money,HCA Healthcare,,HCA Healthcare,hca healthcare,Healthcare,100.0,hca healthcare,True,,,
04 Aug 2022,Spend Money,HCA Healthcare,,HCA Healthcare,hca healthcare,Healthcare,100.0,hca healthcare,True,,,
10 Aug 2022,Spend Money,Bohdana Timcsuk,,Bohdana Timcsuk,bohdana timcsuk,Healthcare,100.0,bohdana timcsuk,True,,,
11 Aug 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
17 Aug 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
18 Aug 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
23 Aug 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
25 Aug 2022,Spend Money,Shoppers Drug Mart,,Shoppers Drug Mart,shoppers drug mart,Healthcare,100.0,shoppers drug mart,True,,,
25 Aug 2022,Spend Money,Omid Sobhani,,Omid Sobhani,omid sobhani,Healthcare,100.0,omid sobhani,True,,,
30 Aug 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
01 Sep 2022,Spend Money,Cromwell London,,Cromwell London,cromwell london,Healthcare,100.0,cromwell london,True,,,
08 Sep 2022,Spend Money,Game Ready Rental Ltd,,Game Ready Rental Ltd,game ready rental ltd,Healthcare,100.0,game ready rental ltd,True,,,
09 Sep 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
12 Sep 2022,Spend Money,Knightsbridge Dental Care,,Knightsbridge Dental Care,knightsbridge dental care,Healthcare,100.0,knightsbridge dental care,True,,,
13 Sep 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
21 Sep 2022,Spend Money,Thompson Orthopaedics,,Thompson Orthopaedics,thompson orthopaedics,Healthcare,100.0,thompson orthopaedics,True,,,
21 Sep 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
23 Sep 2022,Spend Money,Knightsbridge Dental Care,,Knightsbridge Dental Care,knightsbridge dental care,Healthcare,100.0,knightsbridge dental care,True,,,
26 Sep 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
03 Oct 2022,Spend Money,Kensington Physio,,Kensington Physio,kensington physio,Healthcare,100.0,kensington physio,True,,,
03 Oct 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
03 Oct 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
03 Oct 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
11 Oct 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
11 Oct 2022,Spend Money,MEDBC,,MEDBC,medbc,Healthcare,100.0,medbc,True,,,
14 Oct 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
25 Oct 2022,Spend Money,Cleveland Clinic London,,Cleveland Clinic London,cleveland clinic london,Healthcare,100.0,cleveland clinic london,True,,,
25 Oct 2022,Spend Money,Cleveland Clinic London,,Cleveland Clinic London,cleveland clinic london,Healthcare,100.0,cleveland clinic london,True,,,
31 Oct 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
02 Nov 2022,Spend Money,Kensington Physio,,Kensington Physio,kensington physio,Healthcare,100.0,kensington physio,True,,,
08 Nov 2022,Spend Money,Hillcrest Pharmacy,,Hillcrest Pharmacy,hillcrest pharmacy,Healthcare,100.0,hillcrest pharmacy,True,,,
09 Nov 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
22 Nov 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
22 Nov 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
24 Nov 2022,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
25 Nov 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
25 Nov 2022,Spend Money,Cleveland Clinic London,,Cleveland Clinic London,cleveland clinic london,Healthcare,100.0,cleveland clinic london,True,,,
29 Nov 2022,Spend Money,Cleveland Clinic London,,Cleveland Clinic London,cleveland clinic london,Healthcare,100.0,cleveland clinic london,True,,,
01 Dec 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
08 Dec 2022,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
08 Dec 2022,Spend Money,Kensington Physio,,Kensington Physio,kensington physio,Healthcare,100.0,kensington physio,True,,,
08 Dec 2022,Spend Money,London Medical Concierge Limited,,London Medical,london medical,Healthcare,100.0,london medical,True,,,
13 Dec 2022,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
14 Dec 2022,Spend Money,The Devonshire Clinic,,The Devonshire Clinic,the devonshire clinic,Healthcare,100.0,the devonshire clinic,True,,,
22 Dec 2022,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
27 Dec 2022,Spend Money,Eve Kalinik,,Eve Kalinik,eve kalinik,Healthcare,100.0,eve kalinik,True,,,
04 Jan 2023,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
11 Jan 2023,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
11 Jan 2023,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
11 Jan 2023,Spend Money,BUPA CENTRAL A/C,,BUPA CENTRAL A/C,bupa central ac,Healthcare,100.0,bupa central ac,True,,,
12 Jan 2023,Spend Money,The Portobello Clinic,,The Portobello Clinic,the portobello clinic,Healthcare,100.0,the portobello clinic,True,,,
20 Jan 2023,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
20 Jan 2023,Spend Money,Mayfair Health Ltd,,Mayfair Health Ltd,mayfair health ltd,Healthcare,100.0,mayfair health ltd,True,,,
24 Jan 2023,Spend Money,Eve Kalinik,,Eve Kalinik,eve kalinik,Healthcare,100.0,eve kalinik,True,,,
24 Jan 2023,Spend Money,GOCARDLESS,,GOCARDLESS,gocardless,Healthcare,100.0,gocardless,True,,,
24 Jan 2023,Spend Money,The Portobello Pharmacy,,The Portobello Pharmacy,the portobello pharmacy,Healthcare,100.0,the portobello pharmacy,True,,,
01 Feb 2023,Spend Money,Boots,,Boots,boots,Healthcare,100.0,boots,True,,,
03 Feb 2023,Receive Money,Worldwide Insurance,,Worldwide Insurance,worldwide insurance,Healthcare,100.0,worldwide insurance,True,,,
07 Feb 2023,Spend Money,Cleveland Clinic London,,Cleveland Clinic London,cleveland clinic london,Healthcare,100.0,cleveland clinic london,True,,,
07 Feb 2023,Spend Money,Kensington Physio,,Kensington Physio,kensington physio,Healthcare,100.0,kensington physio,True,,,
